,betweenness_centrality,closeness_centrality,eigenvector_centrality,global_reaching_centrality,harmonic_centrality,information_centrality,load_centrality,pagerank
EX_HC01609_e,,-3.5575691576913016e-05,0.001206061695964957,-0.00014197478508593718,-0.00022879169250936853,0.00016642254363094988,,6.612890984646403e-05
EX_HC01610_e,,-3.5575691576913016e-05,0.001206061695964957,-0.00014197478508593718,-0.00022879169250936853,0.00016642254363094988,,6.612890984646403e-05
EX_HC01700_e,,-3.429711413282483e-05,0.0010683795662543086,-0.00014197478508593718,-0.0002261733288587301,0.0001663478023776743,,6.575264091845541e-05
EX_HC02160_e,,-3.8503997527150976e-05,0.0002598464152473789,-0.00014197478508593718,-0.00023279734692076913,0.00016642964000754376,,6.618666753208029e-05
EX_HC02161_e,,-3.8503997527150976e-05,0.0002598464152473789,-0.00014197478508593718,-0.00023279734692076913,0.00016642964000754376,,6.618666753208029e-05
EX_itp_e,,-3.447591936529257e-05,0.0010725274422682888,-0.00014197478508593718,-0.0002264324652508932,0.00016634876515643843,,6.57588209706865e-05
EX_orot_e,,-3.366213277278156e-05,0.00037042902993841956,-0.00014197478508593718,-0.00022602627586291573,0.00014984526945691217,,9.876651406937135e-05
EX_prpp_e,,-2.6631279965072687e-05,0.00138355710570208,-0.00014197478508593718,-0.0002193612461483536,0.00016840720795294447,,7.51112139921648e-05
EX_ptrc_e,,-3.626561766813127e-05,0.00035686003908066635,-0.00014197478508593718,-0.0002299696749228979,0.00014723264335473756,,8.233801108328876e-05
EX_pydx5p_e,,-4.626431307844771e-05,0.00040915655929326316,-0.00014197478508593718,-0.00024742175476007166,0.00016921886840726936,,8.367309954017813e-05
EX_spmd_e,,-3.6253973757358316e-05,0.0004017268198800245,-0.00014197478508593718,-0.0002298121542771809,0.00011648390026110295,,8.562580141362853e-05
EX_udpg_e,,-3.450568155976095e-05,0.0010788044292851515,-0.00014197478508593718,-0.00022652134714484776,0.00016635233934093302,,6.577481501768975e-05
r0001,0.00039002299261308777,-3.299273925460092e-06,0.0009140985758580415,-0.00014197478508593718,-0.00018706105729877245,0.00010594458744590692,0.00039002299261308777,9.14801235498094e-05
r0002,0.0003125052784824236,-5.64574758446095e-05,0.0009532313368753798,-0.00014197478508593718,-0.00025309255320046456,2.487322373114148e-06,3.590984936235789e-05,0.00013531987743043523
r0009,0.0003143432228371064,-5.797722768171061e-05,0.000704435099222769,-0.00014197478508593718,-0.000251127681152952,-2.2547624147143586e-06,2.078718060191707e-05,0.0002152134789367794
r0010,0.004780809382136469,-0.00010766546473289922,-0.0011470849196595146,-0.00014197478508593718,-0.0003832317406788015,-1.5461727380077062e-05,0.005242738172280721,0.00018589813309147313
r0013,0.0002805730050860906,-7.165414993722606e-05,0.000350063558002639,-0.00014197478508593718,-0.0002801530931624757,-1.05071835305632e-06,0.00021336049224057805,0.00023746060194932485
r0016,0.000517177467450152,-4.676353158546624e-05,0.0007503639040936203,-0.00014197478508593718,-0.0002345286290643325,-1.0020231689151334e-06,0.0004584818350766757,0.00032122624488899415
r0021,0.00046792468124783515,-6.69380112674135e-06,0.0006135867584592411,-0.00014197478508593718,-0.00017580049505965564,-6.053517742056876e-06,0.0004306065503874441,0.0002449982304951506
r0022,0.0005023886015280657,-4.745331300444014e-05,0.0010987697582332352,-0.00014197478508593718,-0.00022540466484085724,-4.742833610079884e-06,0.00043249583349349853,0.0002586593612806051
r0023,0.00043723718093220286,-5.1610646255096226e-05,0.0005539774210763623,-0.00014197478508593718,-0.0002442568672194627,4.2795454320840105e-07,0.00043565530601265826,8.520230358002069e-05
r0024,0.0023485996401453133,-0.00010029911110564196,-5.033483432064648e-05,-0.00014197478508593718,-0.0003491616126457787,-1.0271320782837004e-05,0.0027616266837523855,0.000289687019061814
r0027,0.0008613620776549942,-6.927003173256638e-06,0.0005945222925981511,-0.00014197478508593718,-0.00017583620610879237,-6.054799312644563e-06,0.0007563581745613886,0.00023630981623919942
r0028,-0.0010660762826276192,-9.60650029739355e-05,-0.00010375732951616235,-0.00014197478508593718,-0.00033237864476982004,-9.05373113910871e-06,-0.001191956809985402,0.00025400595592596785
r0033,0.0003065397933073581,-4.9872570179222026e-05,0.0011027544381461752,-0.00014197478508593718,-0.0002251518899662028,-5.086592750529774e-06,0.0002513571215274843,0.0002449365637630507
r0034,0.00035190563966368244,-4.60980126311254e-05,0.0010638914823025043,-0.00014197478508593718,-0.00022096497361183623,-5.093966745458165e-06,0.0003224629221013285,0.000249480498740527
r0047,0.00038246683053591774,-5.233378802861295e-05,0.0011715719599528025,-0.00014197478508593718,-0.0002393203795763716,-3.29622132259259e-06,0.0003654926071602205,0.00015853090606273546
r0051,0.0002110907109929321,-3.396826784384266e-05,0.0010596241034771495,-0.00014197478508593718,-0.00022493032071029247,6.658470229753026e-05,0.00018039033454231163,0.0003482092714871271
r0055,-0.0006318584745962128,-9.654436048279872e-05,-0.00011233671556693558,-0.00014197478508593718,-0.00033465308972457214,-9.21434054625257e-06,-0.0006148843957737369,0.0002749048085628614
r0060,0.001974415655309068,-4.211376775813871e-05,-5.317208689600877e-05,-0.00014197478508593718,-0.00022788870802416256,-1.342581314654265e-06,0.001538244005370351,0.00014848521144189048
r0062,0.00013591580217599023,-4.6328175920613384e-05,0.0010895289007658306,-0.00014197478508593718,-0.00022056072338702207,-5.166434757030443e-06,0.00021910538080314876,0.00025494185299957496
r0068,0.0005295416195543487,-3.188831080740152e-06,0.0006062957520246337,-0.00014197478508593718,-0.00017327380677868029,-6.086482684970774e-06,0.0004733628499444717,0.000237885306262312
r0074,0.0005064678558925522,-4.806939866932248e-05,0.001084112617133558,-0.00014197478508593718,-0.0002239548958827032,-5.001691743939689e-06,0.00027100671043491355,0.0002663075402118056
r0081,0.00040099594085008753,9.460437512420994e-06,0.0010692338904005083,-0.00014197478508593718,-0.00017143249296135827,7.710138145744116e-06,0.0003989038021060716,0.0001441949946201341
r0082,0.0005251488021421803,-7.610987688295243e-06,0.0006066895447789886,-0.00014197478508593718,-0.00017680230753861157,-6.036494204516141e-06,0.0005178047085327036,0.00023838288763608034
r0083,0.0003609269480905436,-5.179567178626252e-05,0.0011082297426897843,-0.00014197478508593718,-0.00023026191186755648,-4.761993418528839e-06,0.00019732715818423355,0.0002190663289342154
r0084,0.0004660809495080493,3.505828890938992e-06,0.0009584411173582833,-0.00014197478508593718,-0.0001745790451968821,-1.0857390614480353e-06,0.00041482153074031927,0.00017693949117757573
r0085,2.947240815938373e-05,-0.00010645410901029407,-0.0011138395968682377,-0.00014197478508593718,-0.00037948515781215076,-1.548092491628516e-05,0.00010122380848127866,0.0002131703980021025
r0086,0.00027566049516832285,-5.311947063618473e-05,0.0011758808336493826,-0.00014197478508593718,-0.00024070726571884712,-3.1916391994109965e-06,0.00015633662138122255,0.00020146584109350022
r0093,0.00022072710009865939,-4.755886384973798e-05,0.0007598544502981228,-0.00014197478508593718,-0.00023560487598269105,-8.571390100302551e-07,0.00021342376458399412,0.00046841364130932036
r0097,0.0006539573150528841,-3.192664878590328e-05,0.000529634082237649,-0.00014197478508593718,-0.0002105417222610695,-4.277416825925254e-06,0.000411315523122376,0.00015381486068413838
r0113,1.8941139533366534e-05,-6.66846202151626e-05,-0.00019634726246198794,-0.00014197478508593718,-0.0002692978088132539,-1.4719773017262558e-06,2.213067766231555e-05,0.00029183892138338473
r0119,-0.0006360225119395595,-9.631538996390798e-05,-0.0001077431935185871,-0.00014197478508593718,-0.00033377561912444927,-9.159324993142544e-06,-0.0007301515444778971,0.0002787902081307019
r0120,-0.0008984662699425048,-9.671873991349663e-05,-0.00011328178011748663,-0.00014197478508593718,-0.0003355872189514407,-9.287492744804328e-06,-0.001022609462877908,0.00023703910775449923
r0121,-0.0005347979109547315,-7.336480800894263e-05,-0.0007806932237665968,-0.00014197478508593718,-0.0002904170393398955,9.642909796415619e-06,-0.00021219291644636665,0.0002535085179541593
r0122,0.00048034580745279047,-8.084402590224838e-06,0.0006098187078440468,-0.00014197478508593718,-0.00017735291750119376,-6.024632202147569e-06,0.0004944291221109466,0.00029309859396626316
r0127,0.0029061039021941438,-0.00010657892234456045,-0.0011071435482661789,-0.00014197478508593718,-0.00037897012407828607,-1.4978081211469512e-05,0.002950754245899233,0.0002010883616497783
r0129,-0.0007611710173629042,-0.00010596230300154783,-0.001093976919684302,-0.00014197478508593718,-0.0003760886977643623,-1.444738839170724e-05,-0.0005050904630219443,0.0002377932068783286
r0130,0.00041108945093651464,-5.033822984873259e-05,9.243070221878598e-05,-0.00014197478508593718,-0.0002400171431786308,-2.0669601875966248e-07,0.0003904029474189185,0.00022416458944506923
r0139,0.00024642096699313277,-4.7521184459953464e-05,0.0007534550921638088,-0.00014197478508593718,-0.00023541265112892503,-1.0418371162019455e-06,0.00023607354339377762,0.0002902335875194716
r0142,0.0005451572369824422,-4.763416489852097e-05,0.0010764883927325856,-0.00014197478508593718,-0.00022361817902230162,-5.003105489190817e-06,0.0005021625561545581,0.000269513971581781
r0145,0.0031729696602529212,-9.531993570258184e-05,-0.00013360117690079638,-0.00014197478508593718,-0.00032945012608921753,-8.88070213614336e-06,0.003485208363657857,0.0003603731890801191
r0149,0.0002305382829770886,-4.7521184459953464e-05,0.0007534547441574895,-0.00014197478508593718,-0.00023541265112892503,-1.023656223764217e-06,0.00021900877770945684,0.0003767851309822862
r0153,0.00048803017424072696,-8.265848921425989e-06,0.0006098472778278417,-0.00014197478508593718,-0.0001776659686108875,-6.015822425841098e-06,0.0004462025541289603,0.0002297150634473378
r0156,0.000944382633787639,-4.0501096087405174e-05,9.606657089899581e-05,-0.00014197478508593718,-0.00022530375489142115,-1.7088525411186727e-06,0.0009542453257424604,0.00015990511451688622
r0157,0.0004499515393073581,4.668840747643359e-06,0.001125232888708474,-0.00014197478508593718,-0.0001770769257551185,3.681065062157829e-05,0.0004175952563469144,9.101825015965818e-05
r0160,0.0008554754899068963,-4.161802262324924e-05,6.752189801449326e-05,-0.00014197478508593718,-0.00022696255462052817,-1.751357829750599e-06,0.0007593997703288826,0.0001874705936419535
r0163,0.0004014860405076659,-4.785960725163459e-05,0.0010975033540543148,-0.00014197478508593718,-0.0002257008756426194,-4.7694215281016336e-06,0.0002610906169764227,0.00022999989506687708
r0165,0.0004944774344816012,-7.84192491735631e-06,0.0006088864511566239,-0.00014197478508593718,-0.00017702648506666074,-6.033387800010172e-06,0.000480520670944811,0.0002892824035479999
r0166,0.00023826243031844978,-4.743822197411613e-05,0.0007598862690963015,-0.00014197478508593718,-0.00023535504482230738,-9.723742435384858e-07,0.00022315205985044687,0.000312527110800237
r0170,0.0002999646172240289,8.661902038489815e-06,0.0009015619870742947,-0.00014197478508593718,-0.00016810513073933236,-2.846335621365875e-06,0.00029572574846485866,0.0002276289807001327
r0173,0.0003984491395327944,2.762078921338396e-06,0.0009543974759505321,-0.00014197478508593718,-0.0001752044839802702,-1.1533870211351493e-06,0.00039202768712786956,0.00020817454076647564
r0178,0.0004897526402532146,-4.840531297661674e-05,0.0010830295276978827,-0.00014197478508593718,-0.00022465470044465347,-4.982166699741123e-06,0.00034927589207107816,0.00023662771073066605
r0179,0.000489510348073396,-4.851694334771033e-05,0.001082950825243077,-0.00014197478508593718,-0.00022487647787544892,-4.9731479618810164e-06,0.00034977752889187296,0.00023584744906786413
r0181,0.0002305382829770886,-4.7521184459953464e-05,0.0007534547441578097,-0.00014197478508593718,-0.00023541265112892503,-1.0236565755006968e-06,0.00021900877770945684,0.0003767851309822862
r0186,-0.0004406391224120198,-0.00010616514974212755,-0.001039321519294937,-0.00014197478508593718,-0.00037776280727710006,-1.4997976638185558e-05,-0.0002441846999552772,0.0002489760089777287
r0191,0.0004948316819407558,-8.132822748153634e-06,0.0006112175713020072,-0.00014197478508593718,-0.00017747654994196255,-6.0212138473329026e-06,0.00048816068961316113,0.0002740296479564724
r0193,0.000418495024226927,-9.601069809193904e-05,-0.00011673233933148528,-0.00014197478508593718,-0.0003319007340131034,-9.008357716046535e-06,0.00041027912646644674,0.00033267264329290316
r0196,0.0003964923420991477,-1.4266084187245556e-05,0.0014644711507213579,-0.00014197478508593718,-0.00018809881140872595,-1.8601577963450202e-06,0.00042450260397680926,0.00017029983104679817
r0202,0.00039965853689320036,2.924863287758966e-06,0.000954702143562271,-0.00014197478508593718,-0.00017501850549667608,-1.159725114470465e-06,0.00039134910890778945,0.00019375620500700817
r0205,0.0003448504746817238,-5.627096959230281e-05,0.0007568456436921715,-0.00014197478508593718,-0.0002555855163570984,1.5651283642773426e-05,3.524710491369233e-05,0.00022901028244371802
r0208,0.0007915231090601677,-4.907255468580408e-05,0.000675247618450347,-0.00014197478508593718,-0.00023878168195155794,-5.874233329294008e-07,0.0008390159167974094,0.00017551524899539947
r0210,0.0007936813989565007,-9.581334214447716e-05,-0.00011813144041057998,-0.00014197478508593718,-0.0003306708897383031,-8.913104074062034e-06,0.0007100334926634015,0.0003218391929756847
r0220,0.0005361164735095711,-3.188831080740152e-06,0.0006062990130839709,-0.00014197478508593718,-0.00017327380677868029,-6.0864745503153625e-06,0.000465565248974213,0.0002370795613505968
r0221,0.0002597349041223118,-5.061330407272278e-05,0.0011160288180087287,-0.00014197478508593718,-0.0002269583040578908,-4.9835945224795175e-06,0.0001811516719395517,0.00022839464144380672
r0224,0.0005303519039176652,-7.914734250894109e-06,0.0006136244312617643,-0.00014197478508593718,-0.00017765502962106141,-6.009148594840272e-06,0.00045380592308948625,0.00024303086265388665
r0226,0.0003674453052356193,-5.300776050671834e-05,0.001109595774954246,-0.00014197478508593718,-0.00023267076861656645,-4.673561550209721e-06,0.00029830275591426854,0.00020431316277961636
r0233,0.00036939045626478164,-6.147107838929895e-05,0.0006383113590513617,-0.00014197478508593718,-0.0002677243344192397,3.290867221124342e-05,-9.135305631686464e-05,0.00011753875637145809
r0236,0.0004986718862374352,-8.65175947262879e-06,0.0006153030431018344,-0.00014197478508593718,-0.00017814862144027518,-6.003139036842293e-06,0.0004918369956282838,0.0002062652449203333
r0239,-0.00011831596584223302,-9.663833391912317e-05,-0.0001133213434340838,-0.00014197478508593718,-0.0003351195033797408,-9.251597243898202e-06,-9.901550413860636e-05,0.0003479136708533631
r0242,0.00019652071847971476,-6.023627416962518e-05,-0.00015401944532795532,-0.00014197478508593718,-0.0002594417516967122,2.7808993397597307e-06,0.00019585574141120095,0.0004201794769077382
r0245,0.0005764182021825217,-8.699886166070594e-06,0.0006153123659821016,-0.00014197478508593718,-0.00017822197951690105,-6.00089806682456e-06,0.0005046184212621052,0.00023082130296298004
r0246,0.00041727026174674084,-5.330062518042855e-05,0.0011094876949428374,-0.00014197478508593718,-0.00023308426615644716,-4.653929432532413e-06,0.0003818921710509234,0.00018569240847704917
r0249,0.0004000731825863481,-4.097667515464488e-05,0.001178204522472363,-0.00014197478508593718,-0.00023474187250978193,0.00013228445805497718,0.00039002299261340804,0.00010030073081888959
r0265,0.0004964642970259165,-5.90400566153139e-06,0.000595180354054093,-0.00014197478508593718,-0.00017516371203709296,-6.065908795337122e-06,0.0004980498107323431,0.00021976713442446494
r0267,0.0006287413237760244,-9.590871558738556e-05,-0.00013111465120917718,-0.00014197478508593718,-0.00033248716260795614,-9.096355350419385e-06,0.0005333441831250272,0.0002873409132603548
r0268,0.0006630517963045264,-9.594953379534682e-05,-0.00013125638929068308,-0.00014197478508593718,-0.0003326916238262349,-9.110930148034249e-06,0.0005713069524418999,0.0002825377621513978
r0276,0.0005201464429160449,-7.732604594516126e-06,0.0005914782432056261,-0.00014197478508593718,-0.00017695410764608316,-6.034164222384091e-06,0.0004836985841216839,0.00022031038717869542
r0280,0.0004699626217508857,-7.926863632412782e-06,0.0006101158306871456,-0.00014197478508593718,-0.0001771569137361761,-6.029476189590946e-06,0.0005103218958807538,0.00028042444193769774
r0281,0.0002210585152753177,-5.258727615948959e-05,-0.0001246270402681557,-0.00014197478508593718,-0.0002453674278372826,2.133846641793116e-06,0.00023183788299664432,0.00040889789173816207
r0283,0.0007916933703122763,-5.182509046197798e-06,0.000591299063360544,-0.00014197478508593718,-0.0001740052637934601,-6.093210240741628e-06,0.0007418655305476365,0.00029194038313852966
